"masterid","stationid","latitude","longitude","huc","county","smcshed","smc_lu","probabilistic","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","Year","MasterYear"
"903M20214","903M20214",33.21936,-117.35881,903,"San Diego","Northern San Diego","Urban","true",5028,"903M20214_05082018_BMI_RWB_1",2018-05-08 00:00:00,5,8,2018,"BMI_RWB",1,NA,389,1,1,8.22622108,12,6.99806742,4,0.57158638,0.01,0.54155462,0.01,0.5565705,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"903M20214_2018"
"903S06113","903S06113",33.2645,-116.8131,903,"San Diego","Northern San Diego","Open","true",5042,"903S06113_05232012_BMI_RWB_1",2012-05-23 00:00:00,5,23,2012,"BMI_RWB",1,NA,597,20,20,1.84254606,8.10810811,6.38495663,5.85,0.91621609,0.33,0.9404621,0.37,0.9283391,0.33,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"903S06113_2012"
"904M21720","904M21720",33.15678,-117.28243,904,"San Diego","Central San Diego","Urban","true",5172,"904M21720_06252015_BMI_RWB_1",2015-06-25 00:00:00,6,25,2015,"BMI_RWB",1,NA,617,20,20,0.64829822,2.94117647,7.01706852,6.8,0.96906564,0.44,0.54900734,0.01,0.75903649,0.07,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"904M21720_2015"
"904M21713","904M21713",33.11944,-117.09511,904,"San Diego","Central San Diego","Urban","true",5171,"904M21713_06262015_BMI_RWB_1",2015-06-26 00:00:00,6,26,2015,"BMI_RWB",1,NA,666,20,20,0.15015015,4.76190476,6.84305452,3.8,0.55530757,0.01,0.46033706,0,0.50782231,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"904M21713_2015"
"904M21764","904M21764",33.2075,-117.28072,904,"San Diego","Central San Diego","Urban","true",5174,"904M21764_04172018_BMI_RWB_1",2018-04-17 00:00:00,4,17,2018,"BMI_RWB",1,NA,650,20,20,0,0,7.03437019,5.65,0.80319913,0.15,0.31943691,0,0.56131802,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"904M21764_2018"
"SMC08766","SMC08766",33.90192,-118.10859,405,"Los Angeles","San Gabriel","Urban","true",6140,"SMC08766_05262009_BMI_RWB_1",2009-05-26 00:00:00,5,26,2009,"BMI_RWB",1,NA,602,20,20,17.60797342,12.5,7.79753899,2,0.25649118,0,0.45279786,0,0.35464452,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"SMC08766_2009"
"SMC08766","SMC08766",33.90192,-118.10859,405,"Los Angeles","San Gabriel","Urban","true",6141,"SMC08766_07102018_BMI_RWB_MCM_1",2018-07-10 00:00:00,7,10,2018,"BMI_RWB_MCM",1,NA,598,20,20,0,0,7.79753899,3,0.38473677,0,0.24770822,0,0.3162225,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"SMC08766_2018"
"SMC09118","SMC09118",33.80876,-117.86259,801,"Orange","Lower Santa Ana","Urban","true",6145,"SMC09118_05222013_BMI_RWB_MCM_1",2013-05-22 00:00:00,5,22,2013,"BMI_RWB_MCM",1,NA,594,20,20,0.16835017,5,7.84418667,3,0.38244883,0,0.39093934,0,0.38669408,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"SMC09118_2013"
"906M21738","906M21738",32.92288,-117.18625,906,"San Diego","Central San Diego","Urban","true",5297,"906M21738_05162017_BMI_RWB_1",2017-05-16 00:00:00,5,16,2017,"BMI_RWB",1,NA,565,20,20,3.89380531,10.52631579,7.6587172,6.7,0.87482013,0.26,0.62674146,0.02,0.7507808,0.06,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"906M21738_2017"
"905S01953","905S01953",33.08958,-116.9032,905,"San Diego","Central San Diego","Open","true",5246,"905S01953_04292009_BMI_RWB_1",2009-04-29 00:00:00,4,29,2009,"BMI_RWB",1,NA,585,20,20,9.23076923,16.36363636,6.25546335,8,1.27888208,0.93,0.86810821,0.23,1.07349515,0.68,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"905S01953_2009"
"905S02561","905S02561",33.12974,-116.63591,905,"San Diego","Central San Diego","Open","true",5247,"905S02561_05252011_BMI_RWB_1",2011-05-25 00:00:00,5,25,2011,"BMI_RWB",1,NA,581,20,20,6.37931034,13.33333333,7.93718249,7.95,1.00161487,0.5,1.19546283,0.86,1.09853885,0.73,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"905S02561_2011"
"906M21758","906M21758",32.94264,-117.10754,906,"San Diego","Central San Diego","Urban","true",5298,"906M21758_05112017_BMI_RWB_1",2017-05-11 00:00:00,5,11,2017,"BMI_RWB",1,NA,537,20,20,2.97951583,4.54545455,8.22884047,8.65,1.05118091,0.61,0.5795049,0.01,0.81534291,0.12,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"906M21758_2017"
"906M21758","906M21758",32.94264,-117.10754,906,"San Diego","Central San Diego","Urban","true",5299,"906M21758_05112017_BMI_RWB_2",2017-05-11 00:00:00,5,11,2017,"BMI_RWB",2,NA,550,20,20,2,2.43902439,8.22884047,8.25,1.00257139,0.51,0.56538278,0.01,0.78397708,0.09,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"906M21758_2017"
"906M21770","906M21770",32.90376,-117.22665,906,"San Diego","Central San Diego","Urban","true",5300,"906M21770_05292018_BMI_RWB_1",2018-05-29 00:00:00,5,29,2018,"BMI_RWB",1,NA,590,20,20,4.74576271,11.11111111,7.56243884,5.4,0.71405536,0.07,0.59017421,0.01,0.65211479,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"906M21770_2018"
"SMC09564","SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara","Urban","true",6154,"SMC09564_06012010_BMI_RWB_1",2010-06-01 00:00:00,6,1,2010,"BMI_RWB",1,NA,584,20,20,0,0,7.73547749,5.65,0.73040094,0.08,0.46837502,0,0.59938798,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"SMC09564_2010"
"906M23318","906M23318",32.8249,-117.23035,906,"San Diego","Mission Bay and San Diego River","Urban","true",5302,"906M23318_04282015_BMI_RWB_1",2015-04-28 00:00:00,4,28,2015,"BMI_RWB",1,NA,594,20,20,1.85185185,26.08695652,7.06388777,3,0.42469531,0,0.40272502,0,0.41371016,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"906M23318_2015"
"906M23302","906M23302",32.81736,-117.19986,906,"San Diego","Mission Bay and San Diego River","Urban","true",5301,"906M23302_06232015_BMI_RWB_1",2015-06-23 00:00:00,6,23,2015,"BMI_RWB",1,NA,620,20,20,2.74193548,13.33333333,7.60614879,5.5,0.72309919,0.07,0.49063108,0,0.60686513,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"906M23302_2015"
"907M23330","907M23330",33.00358,-116.70228,907,"San Diego","Mission Bay and San Diego River","Open","true",5326,"907M23330_06092016_BMI_RWB_1",2016-06-09 00:00:00,6,9,2016,"BMI_RWB",1,NA,653,20,20,18.37672282,11.76470588,7.6033484,8.25,1.08504827,0.67,0.84298849,0.19,0.96401838,0.41,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"907M23330_2016"
"907M23331","907M23331",32.84058,-116.90771,907,"San Diego","Mission Bay and San Diego River","Urban","true",5327,"907M23331_06082016_BMI_RWB_1",2016-06-08 00:00:00,6,8,2016,"BMI_RWB",1,NA,672,20,20,0.74404762,8.33333333,6.97486597,6,0.86023158,0.23,0.68067171,0.04,0.77045165,0.08,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"907M23331_2016"
"907M23327","907M23327",32.8378,-116.78974,907,"San Diego","Mission Bay and San Diego River","Urban","true",5325,"907M23327_06082016_BMI_RWB_1",2016-06-08 00:00:00,6,8,2016,"BMI_RWB",1,NA,675,20,20,0.44444444,9.375,6.83481743,5,0.73154844,0.08,0.51766112,0,0.62460478,0.01,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"907M23327_2016"
"907M23379","907M23379",32.80322,-116.92425,907,"San Diego","Mission Bay and San Diego River","Urban","true",5332,"907M23379_05302018_BMI_RWB_1",2018-05-30 00:00:00,5,30,2018,"BMI_RWB",1,NA,649,20,20,0.92449923,21.05263158,7.09112214,5.8,0.81792414,0.17,0.66917619,0.03,0.74355016,0.05,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"907M23379_2018"
"907M23349","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River","Urban","true",5329,"907M23349_05292018_BMI_RWB_1",2018-05-29 00:00:00,5,29,2018,"BMI_RWB",1,NA,698,20,20,0.5730659,4.76190476,7.13868248,3,0.42024561,0,0.28366312,0,0.35195437,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"907M23349_2018"
"907M23362","907M23362",32.9918,-116.71432,907,"San Diego","Mission Bay and San Diego River","Open","true",5330,"907M23362_05092017_BMI_RWB_1",2017-05-09 00:00:00,5,9,2017,"BMI_RWB",1,NA,462,1,20,3.67965368,6.52173913,7.54662743,6.95,0.92094118,0.34,0.98319826,0.46,0.95206972,0.38,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"907M23362_2017"
"907M23367","907M23367",32.96335,-116.66364,907,"San Diego","Mission Bay and San Diego River","Open","true",5331,"907M23367_05292018_BMI_RWB_1",2018-05-29 00:00:00,5,29,2018,"BMI_RWB",1,NA,745,20,20,8.05369128,12.5,6.34926415,6.4,1.00799082,0.52,0.82843648,0.17,0.91821365,0.3,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"907M23367_2018"
"907M23325","907M23325",32.80233,-116.97166,907,"San Diego","Mission Bay and San Diego River","Urban","true",5324,"907M23325_04282015_BMI_RWB_1",2015-04-28 00:00:00,4,28,2015,"BMI_RWB",1,NA,572,20,20,0.17482517,4.54545455,7.59485051,4.7,0.61884036,0.02,0.40130987,0,0.51007511,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"907M23325_2015"
"801M16873","801M16873",33.90145,-117.4664,801,"Riverside","Middle Santa Ana","SMC_out","true",4478,"801M16873_04152015_BMI_RWB_1",2015-04-15 00:00:00,4,15,2015,"BMI_RWB",1,NA,582,20,20,1.54639175,16.66666667,7.61409132,5,0.65667718,0.04,0.41399568,0,0.53533643,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"801M16873_2015"
"907S00577","907S00577",33.0767,-116.67455,907,"San Diego","Mission Bay and San Diego River","Open","true",5335,"907S00577_05122009_BMI_RWB_1",2009-05-12 00:00:00,5,12,2009,"BMI_RWB",1,NA,661,20,20,3.17700454,11.29032258,6.34011566,8,1.26180663,0.92,0.8564385,0.21,1.05912257,0.64,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"907S00577_2009"
"907S01418","907S01418",32.99254,-116.71771,907,"San Diego","Mission Bay and San Diego River","Open","true",5336,"907S01418_05122009_BMI_RWB_1",2009-05-12 00:00:00,5,12,2009,"BMI_RWB",1,NA,603,20,20,4.32612313,10.52631579,7.53808509,9.65,1.28016597,0.93,1.16963302,0.83,1.2248995,0.92,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"907S01418_2009"
"907S01434","907S01434",32.90475,-116.62501,907,"San Diego","Mission Bay and San Diego River","Open","true",5337,"907S01434_05132009_BMI_RWB_1",2009-05-13 00:00:00,5,13,2009,"BMI_RWB",1,NA,616,20,20,5.84415584,11.11111111,6.43327007,7,1.0880936,0.68,0.8580051,0.21,0.97304935,0.43,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"907S01434_2009"
"907S01610","907S01610",32.96675,-116.65275,907,"San Diego","Mission Bay and San Diego River","Open","true",5338,"907S01610_05042015_BMI_RWB_1",2015-05-04 00:00:00,5,4,2015,"BMI_RWB",1,NA,576,20,20,1.21527778,6.34920635,6.32123596,6.85,1.08364884,0.67,0.77737617,0.11,0.9305125,0.33,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"907S01610_2015"
"907S01610","907S01610",32.96675,-116.65275,907,"San Diego","Mission Bay and San Diego River","Open","true",5339,"907S01610_05312010_BMI_RWB_1",2010-05-31 00:00:00,5,31,2010,"BMI_RWB",1,NA,603,20,20,4.64344942,10.20408163,6.32123596,7.25,1.1469276,0.78,1.19000089,0.86,1.16846425,0.85,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"907S01610_2010"
"907S02774","907S02774",32.81182,-116.97323,907,"San Diego","Mission Bay and San Diego River","Urban","true",5340,"907S02774_05202010_BMI_RWB_1",2010-05-20 00:00:00,5,20,2010,"BMI_RWB",1,NA,588,20,20,0,0,6.93937278,5.75,0.82860515,0.18,0.5647205,0.01,0.69666282,0.03,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"907S02774_2010"
"907S03210","907S03210",33.00312,-116.72918,907,"San Diego","Mission Bay and San Diego River","Open","true",5341,"907S03210_05182011_BMI_RWB_1",2011-05-18 00:00:00,5,18,2011,"BMI_RWB",1,NA,599,20,20,3.50584307,8.69565217,6.32002254,5.55,0.87816142,0.26,1.00570687,0.51,0.94193415,0.36,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"907S03210_2011"
"907S03210","907S03210",33.00312,-116.72918,907,"San Diego","Mission Bay and San Diego River","Open","true",5342,"907S03210_05182011_BMI_RWB_2",2011-05-18 00:00:00,5,18,2011,"BMI_RWB",2,NA,618,20,20,1.45631068,6.25,6.32002254,6.2,0.98100916,0.46,1.01917655,0.54,1.00009285,0.5,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"907S03210_2011"
"907S03786","907S03786",32.89421,-116.65844,907,"San Diego","Mission Bay and San Diego River","Open","true",5343,"907S03786_05302012_BMI_RWB_1",2012-05-30 00:00:00,5,30,2012,"BMI_RWB",1,NA,521,20,20,4.99040307,14.28571429,6.34763519,7.65,1.20517323,0.86,1.20699832,0.88,1.20608577,0.9,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,"907S03786_2012"
"907S46499","907S46499",32.96198,-116.75077,907,"San Diego","Mission Bay and San Diego River","Open","true",5346,"907S46499_06022010_BMI_RWB_1",2010-06-02 00:00:00,6,2,2010,"BMI_RWB",1,NA,589,20,20,11.37521222,14.89361702,6.88425134,8.65,1.25649102,0.91,0.8710468,0.24,1.06376891,0.65,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"907S46499_2010"
"907SDB047","907SDB047",33.00755,-116.66464,907,"San Diego","Mission Bay and San Diego River","Open","true",5353,"907SDB047_04222015_BMI_RWB_1",2015-04-22 00:00:00,4,22,2015,"BMI_RWB",1,NA,561,20,20,0,0,6.32386212,4,0.63252486,0.03,0.77117657,0.1,0.70185072,0.03,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"907SDB047_2015"
"909M24925","909M24925",32.83848,-116.63814,909,"San Diego","Southern San Diego","Open","true",5432,"909M24925_05102016_BMI_RWB_1",2016-05-10 00:00:00,5,10,2016,"BMI_RWB",1,NA,579,20,20,0.34542314,2.7027027,6.36689937,6.85,1.07587691,0.65,0.59669067,0.01,0.83628379,0.15,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"909M24925_2016"
"909S00282","909S00282",32.87185,-116.61372,909,"San Diego","Southern San Diego","Open","true",5434,"909S00282_04062015_BMI_RWB_1",2015-04-06 00:00:00,4,6,2015,"BMI_RWB",1,NA,555,20,20,0.36036036,6.89655172,6.472281,6,0.92703021,0.35,0.73118288,0.07,0.82910654,0.14,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"909S00282_2015"
"909S00282","909S00282",32.87185,-116.61372,909,"San Diego","Southern San Diego","Open","true",5435,"909S00282_04062015_BMI_RWB_2",2015-04-06 00:00:00,4,6,2015,"BMI_RWB",2,NA,543,20,20,0.55248619,4.16666667,6.472281,7,1.08153524,0.67,0.7348989,0.07,0.90821707,0.28,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"909S00282_2015"
"909S00282","909S00282",32.87185,-116.61372,909,"San Diego","Southern San Diego","Open","true",5436,"909S00282_04202016_BMI_RWB_1",2016-04-20 00:00:00,4,20,2016,"BMI_RWB",1,NA,553,20,20,1.63043478,12.19512195,6.472281,8,1.23604028,0.89,0.768647,0.1,1.00234364,0.51,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"909S00282_2016"
"910M24924","910M24924",32.5915,-117.07624,910,"San Diego","Southern San Diego","Urban","true",5489,"910M24924_05052017_BMI_RWB_1",2017-05-05 00:00:00,5,5,2017,"BMI_RWB",1,NA,557,20,20,0.17953321,4.76190476,7.05748896,4.95,0.70138261,0.06,0.46986034,0,0.58562148,0,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"910M24924_2017"
"910S14762","910S14762",32.64787,-116.86999,910,"San Diego","Southern San Diego","Open","true",5498,"910S14762_05262010_BMI_RWB_1",2010-05-26 00:00:00,5,26,2010,"BMI_RWB",1,NA,575,20,20,0,0,7.06831572,6.75,0.95496583,0.41,0.71420184,0.06,0.83458384,0.15,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"910S14762_2010"
"910OTJMC5","910S06570",32.63481,-116.88541,910,"San Diego","Southern San Diego","Open","true",5497,"910S06570_05242010_BMI_RWB_1",2010-05-24 00:00:00,5,24,2010,"BMI_RWB",1,NA,595,20,20,0,0,7.07685752,8.15,1.1516411,0.79,0.53786503,0,0.84475306,0.17,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,"910OTJMC5_2010"
"911M24934","911M24934",32.76761,-116.65057,911,"San Diego","Southern San Diego","Open","true",5522,"911M24934_04042017_BMI_RWB_1",2017-04-04 00:00:00,4,4,2017,"BMI_RWB",1,NA,502,20,20,1.39442231,5,7.00979248,4.8,0.68475636,0.05,0.94089244,0.37,0.8128244,0.12,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"911M24934_2017"
"911M24949","911M24949",32.80946,-116.43979,911,"San Diego","Southern San Diego","Open","true",5524,"911M24949_04112018_BMI_RWB_1",2018-04-11 00:00:00,4,11,2018,"BMI_RWB",1,NA,562,20,20,0,0,6.43168474,5.95,0.92510753,0.35,0.94477543,0.38,0.93494148,0.34,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"911M24949_2018"
"911M24926","911M24926",32.59782,-116.65687,911,"San Diego","Southern San Diego","Open","true",5521,"911M24926_03232016_BMI_RWB_1",2016-03-23 00:00:00,3,23,2016,"BMI_RWB",1,NA,556,20,20,0,0,6.84626239,6.6,0.96402966,0.43,0.76518552,0.09,0.86460759,0.2,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"911M24926_2016"
"911M24945","911M24945",32.74334,-116.46741,911,"San Diego","Southern San Diego","Open","true",5523,"911M24945_04042017_BMI_RWB_1",2017-04-04 00:00:00,4,4,2017,"BMI_RWB",1,NA,582,20,20,0.34364261,3.125,6.4852451,4.6,0.70930241,0.06,0.75899916,0.09,0.73415079,0.05,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SMC",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,"911M24945_2017"
"911S00538","911S00538",32.78123,-116.63207,911,"San Diego","Southern San Diego","Open","true",5562,"911S00538_05052009_BMI_RWB_1",2009-05-05 00:00:00,5,5,2009,"BMI_RWB",1,NA,601,20,20,2.99500832,12.5,6.47867946,7.65,1.18079619,0.83,0.92886087,0.35,1.05482853,0.63,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"911S00538_2009"
"911S00858","911S00858",32.90282,-116.49337,911,"San Diego","Southern San Diego","Open","true",5563,"911S00858_03242016_BMI_RWB_1",2016-03-24 00:00:00,3,24,2016,"BMI_RWB",1,NA,585,20,20,2.73504274,7.14285714,6.50867582,6.6,1.01403115,0.53,0.82163382,0.16,0.91783248,0.3,2020-02-20 07:13:57,"Distinct set to NA","Yes",2,"machine","SWAMP",2020-02-20 07:13:57,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"911S00858_2016"
