"","SiteYear","stationcode","objectid","sampledate","sampletypecode","matrixname","fieldreplicate","labreplicate","methodname","analytename","fractionname","unit","result","resqualcode","mdl","rl","dilutionfactor","qacode","labresultcomments","labagencycode","projectcode","record_origin","origin_lastupdatedate","record_publish","originalid","masterid","huc","smcshed","county","smc_lu","latitude","longitude","probabilistic","SiteDate","Year"
"815","904S08089_2010","904S08089",85880,2010-05-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.000543,0.001085,1,"None",NA,"DFG-WPCL","RWB9_SMC_2010","SWAMP",2011-07-07 00:00:00,"true",NA,"904S08089",904,"Central San Diego","San Diego","Agricultural",33.08899,-117.13748,"true","904S08089_2010-05-20",2010
"816","904S08089_2010","904S08089",123027,2010-05-20,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00093,0.00186,1,"None",NA,"DFG-WPCL","RWB9_SMC_2010","SWAMP",2011-07-07 00:00:00,"true",NA,"904S08089",904,"Central San Diego","San Diego","Agricultural",33.08899,-117.13748,"true","904S08089_2010-05-20",2010
"817","904S12185_2011","904S12185",123079,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000313,0.000626,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"818","904S12185_2011","904S12185",85914,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000313,0.000626,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"819","904S12185_2011","904S12185",85915,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00125,0.00251,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"820","904S12185_2011","904S12185",85917,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.0011,0.00219,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"821","904S12185_2011","904S12185",85918,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00188,0.00376,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"822","904S12185_2011","904S12185",85912,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.00684,"=",0.000391,0.000783,1,"IL",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"823","904S12185_2011","904S12185",123077,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000313,0.000626,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"824","904S12185_2011","904S12185",85913,2011-05-24,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.00047,0.000939,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"904S12185",904,"Central San Diego","San Diego","Agricultural",33.09918,-117.13013,"true","904S12185_2011-05-24",2011
"825","905S15201_2012","905S15201",123227,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.000164,0.000649,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"826","905S15201_2012","905S15201",86076,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000335,0.00325,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"827","905S15201_2012","905S15201",86077,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.00034,0.00325,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"828","905S15201_2012","905S15201",123229,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000577,0.0026,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"829","905S15201_2012","905S15201",86078,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000339,0.0013,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"830","905S15201_2012","905S15201",86079,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.000113,0.000649,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"831","905S15201_2012","905S15201",86080,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00126,0.00325,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"832","905S15201_2012","905S15201",86081,2012-06-30,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00208,0.00649,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"905S15201",905,"Central San Diego","San Diego","Open",33.11778,-116.85444,"true","905S15201_2012-06-30",2012
"833","906S02902_2011","906S02902",123344,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.0175,"=",0.000109,0.000434,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"834","906S02902_2011","906S02902",86201,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",0.000777,"DNQ",0.000224,0.00217,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"835","906S02902_2011","906S02902",86203,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.00026,"DNQ",0.000228,0.00217,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"836","906S02902_2011","906S02902",123345,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",0.00111,"DNQ",0.000386,0.00174,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"837","906S02902_2011","906S02902",86204,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000227,0.000869,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"838","906S02902_2011","906S02902",123347,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",7.6e-05,0.000434,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"839","906S02902_2011","906S02902",123349,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",0.00201,"DNQ",0.00084,0.00217,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"840","906S02902_2011","906S02902",123350,2011-08-03,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",0.00195,"DNQ",0.00139,0.00434,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"906S02902",906,"Central San Diego","San Diego","Urban",32.949075,-117.064432,"true","906S02902_2011-08-03",2011
"841","907M23342_2017","907M23342",49469,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Permethrin-2","Total","ug/g dw",-88,"ND",0.00022,7e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:12,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"842","907M23342_2017","907M23342",49433,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Cypermethrin","Total","ug/g dw",-88,"ND",0.00028,9e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"843","907M23342_2017","907M23342",49424,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Bifenthrin","None","ug/g dw",-88,"ND",0.00022,0.00071,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"844","907M23342_2017","907M23342",49448,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Fenvalerate","None","ug/g dw",-88,"ND",0.00025,8e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"845","907M23342_2017","907M23342",49427,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Cyfluthrin","Total","ug/g dw",-88,"ND",0.00025,8e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"846","907M23342_2017","907M23342",49439,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Deltamethrin","None","ug/g dw",-88,"ND",0.00029,0.00092,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"847","907M23342_2017","907M23342",49466,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Permethrin-1","Total","ug/g dw",-88,"ND",0.00017,0.00055,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:12,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"848","907M23342_2017","907M23342",49445,2017-06-13,"grab","sediment",1,1,"EPA 8270D_NCI","Esfenvalerate","None","ug/g dw",-88,"ND",0.00028,9e-04,1,"None","","PEL",NA,"SMC",2018-06-11 15:23:11,"true",NA,"907M23342",907,"Mission Bay and San Diego River","San Diego","Open",32.99095,-116.59072,"true","907M23342_2017-06-13",2017
"849","907M23385_2019","907M23385",129074,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Fenvalerate","None","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"850","907M23385_2019","907M23385",129056,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Cyfluthrin","Total","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"851","907M23385_2019","907M23385",129044,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Bifenthrin","None","ug/g dw",0.000436,"DNQ",0.00022,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"852","907M23385_2019","907M23385",129120,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Permethrin-2","Total","ug/g dw",-88,"ND",0.00022,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"853","907M23385_2019","907M23385",129117,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Permethrin-1","Total","ug/g dw",-88,"ND",0.00017,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"854","907M23385_2019","907M23385",129068,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Esfenvalerate","None","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"855","907M23385_2019","907M23385",129062,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Cypermethrin","Total","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"856","907M23385_2019","907M23385",129065,2019-06-25,"grab","sediment",1,1,"EPA 8270D_NCI","Deltamethrin","None","ug/g dw",-88,"ND",0.00025,5e-04,1,"None","","PEL","SMC_San_Diego_River_WMA_2019","SMC",2020-01-17 20:27:23,"false",NA,"907M23385",907,"Mission Bay and San Diego River","San Diego","Urban",32.81067,-117.07466,"true","907M23385_2019-06-25",2019
"857","907S05514_2011","907S05514",123743,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",-88,"ND",0.000403,0.000805,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"858","907S05514_2011","907S05514",86583,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000322,0.000644,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"859","907S05514_2011","907S05514",123745,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",-88,"ND",0.000483,0.000966,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"860","907S05514_2011","907S05514",86584,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000322,0.000644,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"861","907S05514_2011","907S05514",123746,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000322,0.000644,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"862","907S05514_2011","907S05514",123747,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",0.00129,0.00258,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"863","907S05514_2011","907S05514",123748,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",-88,"ND",0.00113,0.00225,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"864","907S05514_2011","907S05514",86586,2011-05-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",-88,"ND",0.00193,0.00386,1,"None",NA,"DFG-WPCL","RWB9_SMC_2011","SWAMP",2012-07-12 00:00:00,"true",NA,"907S05514",907,"Mission Bay and San Diego River","San Diego","Open",32.97974,-116.74246,"true","907S05514_2011-05-18",2011
"865","907S11430_2012","907S11430",86612,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.00201,"=",9e-05,0.000356,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"866","907S11430_2012","907S11430",86613,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",0.000292,"DNQ",0.000183,0.00178,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"867","907S11430_2012","907S11430",86615,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Cypermethrin","Total","ug/g dw",0.000236,"DNQ",0.000186,0.00178,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"868","907S11430_2012","907S11430",123779,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Deltamethrin","Total","ug/g dw",-88,"ND",0.000316,0.00142,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"869","907S11430_2012","907S11430",123780,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Esfenvalerate","Total","ug/g dw",-88,"ND",0.000186,0.000711,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"870","907S11430_2012","907S11430",123781,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Fenpropathrin","Total","ug/g dw",-88,"ND",6.2e-05,0.000356,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"871","907S11430_2012","907S11430",123783,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, cis-","Total","ug/g dw",0.0043,"=",0.000688,0.00178,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"872","907S11430_2012","907S11430",86617,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Permethrin, trans-","Total","ug/g dw",0.00793,"=",0.00114,0.00356,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"907S11430",907,"Mission Bay and San Diego River","San Diego","Urban",32.848374,-116.860048,"true","907S11430_2012-07-18",2012
"873","909S14218_2012","909S14218",86771,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Bifenthrin","Total","ug/g dw",0.00108,"=",0.000168,0.000667,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"909S14218",909,"Southern San Diego","San Diego","Urban",32.829985,-116.736039,"true","909S14218_2012-07-18",2012
"874","909S14218_2012","909S14218",86772,2012-07-18,"integrated","sediment",1,1,"WPCL SOP 67","Cyfluthrin","Total","ug/g dw",-88,"ND",0.000344,0.00333,1,"None",NA,"DFG-WPCL","RWB9_SMC_2012","SWAMP",2014-04-02 00:00:00,"true",NA,"909S14218",909,"Southern San Diego","San Diego","Urban",32.829985,-116.736039,"true","909S14218_2012-07-18",2012
