,analytename,SiteYear,stationcode,objectid,sampledate,sampletypecode,matrixname,fieldreplicate,labreplicate,methodname,fractionname,unit,result,resqualcode,mdl,rl,dilutionfactor,qacode,labresultcomments,labagencycode,projectcode,record_origin,origin_lastupdatedate,record_publish,originalid,masterid,huc,smcshed,county,smc_lu,latitude,longitude,probabilistic,SiteDate,Year,OCresult,OrgNorm,RLOC,Class,TEB,LEB,Assessment,RLOC_Eval,TEBq,LEBq,AssessNumeric
512,Deltamethrin,907S05514_2011,907S05514,86584,5/18/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000322,0.000644,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,907S05514,907,Mission Bay and San Diego River,San Diego,Open,32.97974,-116.74246,TRUE,907S05514_2011-05-18,2011,0.0094,0,0.07,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
513,Deltamethrin,903M20235_2018,903M20235,126499,6/12/2018,grab,sediment,1,1,EPA 8270C,None,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,NA,SMC,1/14/2019 9:09,TRUE,NA,903M20235,903,Northern San Diego,San Diego,Open,33.24759,-116.78551,TRUE,903M20235_2018-06-12,2018,0.0647,0,0.01,PYR,0.02,0.2,Unlikely_ND,GoodRL,0,0,6
514,Deltamethrin,903M20280_2019,903M20280,129170,7/1/2019,grab,sediment,1,1,EPA 8270D_NCI,None,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_San_Luis_Rey_River_WMA_2019,SMC,1/17/2020 20:44,FALSE,NA,903M20280,903,Northern San Diego,San Diego,Urban,33.29662,-117.21939,TRUE,903M20280_2019-07-01,2019,0.0661,0,0.01,PYR,0.02,0.2,Unlikely_ND,GoodRL,0,0,6
515,Deltamethrin,903S02145_2011,903S02145,85413,8/3/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000281,0.00127,1,None,NA,DFG-WPCL,RWB9_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,903S02145,903,Northern San Diego,San Diego,Agricultural,33.269344,-117.031468,TRUE,903S02145_2011-08-03,2011,0.0012,0,1.06,PYR,0.02,0.2,RL Too High,Tragic RL,0,0,2
516,Deltamethrin,903S06113_2012,903S06113,122561,6/30/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000344,0.00155,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,903S06113,903,Northern San Diego,San Diego,Open,33.2645,-116.8131,TRUE,903S06113_2012-06-30,2012,0.0231,0,0.07,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
517,Deltamethrin,904CBSAM5_2010,904S02585,85810,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000285,0.000569,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904CBSAM5,904,Central San Diego,San Diego,Urban,33.09086,-117.2447,TRUE,904CBSAM5_2010-05-19,2010,0.07,0,0.01,PYR,0.02,0.2,Unlikely_ND,GoodRL,0,0,6
518,Deltamethrin,904S01814_2010,904S01814,85686,6/15/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000174,0.000349,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S01814,904,Central San Diego,San Diego,Urban,33.02292,-117.2273,TRUE,904S01814_2010-06-15,2010,0.0215,0,0.02,PYR,0.02,0.2,Unlikely_ND,GoodRL,0,0,6
519,Deltamethrin,904S02201_2010,904S02201,122870,5/19/2010,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000352,0.000703,1,None,NA,DFG-WPCL,RWB9_SMC_2010,SWAMP,7/7/2011 0:00,TRUE,NA,904S02201,904,Central San Diego,San Diego,Urban,33.17979,-117.33735,TRUE,904S02201_2010-05-19,2010,0.0712,0,0.01,PYR,0.02,0.2,Unlikely_ND,GoodRL,0,0,6
520,Deltamethrin,SMC00873_2019,SMC00873,127037,5/10/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,SMC00873,901,San Juan,Orange,Urban,33.59849,-117.62668,TRUE,SMC00873_2019-05-10,2019,3.00E-04,0,1.67,PYR,0.02,0.2,RL Too High,Tragic RL,0,0,2
521,Deltamethrin,ME-CC_2018,ME-CC,125892,6/28/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,9.00E-04,9.00E-04,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,ME-CC,408,Calleguas,Ventura,Agricultural,34.17912,-119.03968,TRUE,ME-CC_2018-06-28,2018,0.0344,0,0.03,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
522,Deltamethrin,907S11430_2012,907S11430,123779,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000316,0.00142,1,None,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,907S11430,907,Mission Bay and San Diego River,San Diego,Urban,32.848374,-116.860048,TRUE,907S11430_2012-07-18,2012,0.0177,0,0.08,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
523,Deltamethrin,909S14218_2012,909S14218,86774,7/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00405,=,0.000592,0.00267,1,IL,NA,DFG-WPCL,RWB9_SMC_2012,SWAMP,4/2/2014 0:00,TRUE,NA,909S14218,909,Southern San Diego,San Diego,Urban,32.829985,-116.736039,TRUE,909S14218_2012-07-18,2012,0.0485,0.08,0.06,PYR,0.02,0.2,Possible,Poor RL,4,0.4,3
524,Deltamethrin,ME-CC_2017,ME-CC,49079,5/30/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00083,0.00083,1,None,"""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:25,TRUE,NA,ME-CC,408,Calleguas,Ventura,Agricultural,34.17912,-119.03968,TRUE,ME-CC_2017-05-30,2017,0.0199,0,0.04,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
525,Deltamethrin,SMC00206_2019,SMC00206,127233,6/4/2019,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_OCPW_2019,SMC,9/27/2019 15:44,FALSE,NA,SMC00206,901,San Juan,Orange,Urban,33.54359,-117.65963,TRUE,SMC00206_2019-06-04,2019,9.00E-04,0,0.56,PYR,0.02,0.2,RL Too High,Tragic RL,0,0,2
526,Deltamethrin,SMC00288_2017,SMC00288,130512,6/14/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00029,0.00092,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,SMC00288,405,San Gabriel,Los Angeles,Urban,34.13118,-117.76,TRUE,SMC00288_2017-06-14,2017,0.0219,0,0.04,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
527,Deltamethrin,SMC00428_2017,SMC00428,130671,6/15/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00029,0.00092,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,SMC00428,405,San Gabriel,Los Angeles,Open,34.2481,-118.04976,TRUE,SMC00428_2017-06-15,2017,0.0167,0,0.06,PYR,0.02,0.2,Possible or Unlikely,Poor RL,0,0,4
528,Esfenvalerate,404S34120_2012,404S34120,104330,6/21/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000505,DNQ,0.000218,0.000833,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S34120,404,Santa Monica Bay,Los Angeles,Urban,34.16558,-118.78918,TRUE,404S34120_2012-06-21,2012,0.0163,0.031,0.051,PYR,0.055,0.55,Unlikely (<TEB),GoodRL,0.563636364,0.056363636,5
529,Esfenvalerate,404S37670_2013,404S37670,104542,6/6/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,9.70E-05,0.00037,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S37670,404,Santa Monica Bay,Los Angeles,Urban,34.14074,-118.70117,TRUE,404S37670_2013-06-06,2013,0.0036,0,0.103,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
530,Esfenvalerate,404S34230_2013,404S34230,104374,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000456,0.00175,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S34230,404,Santa Monica Bay,Los Angeles,Open,34.06909,-118.58678,TRUE,404S34230_2013-06-19,2013,0.0843,0,0.021,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
531,Esfenvalerate,404S35270_2012,404S35270,67583,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.00122,=,0.000291,0.00111,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S35270,404,Santa Monica Bay,Los Angeles,Urban,34.13325,-118.70656,TRUE,404S35270_2012-06-20,2012,0.0378,0.032,0.029,PYR,0.055,0.55,Unlikely (<TEB),GoodRL,0.581818182,0.058181818,5
532,Esfenvalerate,404S32468_2012,404S32468,104265,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000202,0.00078,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S32468,404,Santa Monica Bay,Los Angeles,Open,34.0999,-118.72304,TRUE,404S32468_2012-06-26,2012,0.0173,0,0.045,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
533,Esfenvalerate,408BA0036_2017,SMC00036,49015,4/27/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00084,0.00084,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:25,TRUE,NA,408BA0036,408,Calleguas,Ventura,Urban,34.21502,-118.87899,TRUE,408BA0036_2017-04-27,2017,0.0438,0,0.019,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
534,Esfenvalerate,408BA0036_2018,SMC00036,125868,6/12/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.048,0.048,50,"D,DF,DG","M-02, M-04, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,408BA0036,408,Calleguas,Ventura,Urban,34.21502,-118.87899,TRUE,408BA0036_2018-06-12,2018,0.0103,0,4.66,PYR,0.055,0.55,RL Too High,Tragic RL,0,0,2
535,Esfenvalerate,408BA0660_2018,SMC00660,125871,6/12/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00094,0.00094,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,408BA0660,408,Calleguas,Ventura,Agricultural,34.26784,-118.93781,TRUE,408BA0660_2018-06-12,2018,0.000267,0,3.521,PYR,0.055,0.55,RL Too High,Tragic RL,0,0,2
536,Esfenvalerate,408BA0836_2017,SMC00836,49102,6/21/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00087,0.00087,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:25,TRUE,NA,408BA0836,408,Calleguas,Ventura,Agricultural,34.19071,-119.00511,TRUE,408BA0836_2017-06-21,2017,0.00186,0,0.468,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
537,Esfenvalerate,404S35418_2012,404S35418,104484,6/25/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000178,0.000682,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S35418,404,Santa Monica Bay,Los Angeles,Open,34.08262,-118.70857,TRUE,404S35418_2012-06-25,2012,0.01,0,0.068,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
538,Esfenvalerate,404S18666_2011,404S18666,103800,6/15/2011,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000261,0.000522,1,None,NA,DFG-WPCL,RWB4_SMC_2011,SWAMP,7/12/2012 0:00,TRUE,NA,404S18666,404,Santa Monica Bay,Ventura,Urban,34.17206,-118.76375,TRUE,404S18666_2011-06-15,2011,0.004,0,0.13,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
539,Esfenvalerate,404S23297_2013,404S23297,103871,6/19/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000183,7.00E-04,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S23297,404,Santa Monica Bay,Los Angeles,Open,34.05006,-118.58103,TRUE,404S23297_2013-06-19,2013,0.01,0,0.07,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
540,Esfenvalerate,404S25298_2012,404S25298,67038,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000173,0.000661,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S25298,404,Santa Monica Bay,Los Angeles,Open,34.04553,-118.68732,TRUE,404S25298_2012-06-20,2012,0.0368,0,0.018,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
541,Esfenvalerate,404S26670_2012,404S26670,104034,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000192,0.000737,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26670,404,Santa Monica Bay,Los Angeles,Urban,34.16385,-118.76205,TRUE,404S26670_2012-06-18,2012,0.0235,0,0.031,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
542,Esfenvalerate,404S26868_2012,404S26868,104075,6/26/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000168,0.000644,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S26868,404,Santa Monica Bay,Los Angeles,Urban,34.09675,-118.71737,TRUE,404S26868_2012-06-26,2012,0.0089,0,0.072,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
543,Esfenvalerate,404S27470_2012,404S27470,67211,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000233,0.000891,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S27470,404,Santa Monica Bay,Ventura,Urban,34.17445,-118.76389,TRUE,404S27470_2012-06-19,2012,0.0455,0,0.02,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
544,Esfenvalerate,404S28068_2012,404S28068,104149,6/20/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000176,0.000674,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28068,404,Santa Monica Bay,Los Angeles,Urban,34.13936,-118.70366,TRUE,404S28068_2012-06-20,2012,0.0065,0,0.104,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
545,Esfenvalerate,404S28270_2012,404S28270,104181,6/18/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000206,0.00079,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S28270,404,Santa Monica Bay,Los Angeles,Urban,34.13663,-118.75725,TRUE,404S28270_2012-06-18,2012,0.0303,0,0.026,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
546,Esfenvalerate,404S31468_2012,404S31468,67341,6/19/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,0.000877,DNQ,0.000627,0.0024,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,404S31468,404,Santa Monica Bay,Ventura,Urban,34.16874,-118.76171,TRUE,404S31468_2012-06-19,2012,0.1041,0.008,0.023,PYR,0.055,0.55,Unlikely (<TEB),GoodRL,0.145454545,0.014545455,5
547,Esfenvalerate,402M00066_2018,402M00066,125928,7/23/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00074,0.00074,1,None,"""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,402M00066,402,Ventura,Ventura,Urban,34.29325,-119.30742,TRUE,402M00066_2018-07-23,2018,0.00935,0,0.079,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
548,Esfenvalerate,402M00114_2018,402M00114,125869,6/14/2018,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00082,0.00082,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,10/30/2018 7:19,TRUE,NA,402M00114,402,Ventura,Ventura,Open,34.41665,-119.37011,TRUE,402M00114_2018-06-14,2018,0.000857,0,0.957,PYR,0.055,0.55,RL Too High,Tragic RL,0,0,2
549,Esfenvalerate,403BA0047_2019,SMC00047,129009,5/15/2019,grab,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00099,0.00099,9.9,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,SMC_VCWPD_2019,SMC,11/1/2019 11:37,FALSE,NA,403BA0047,403,Santa Clara,Ventura,Urban,34.27084,-119.1524,TRUE,403BA0047_2019-05-15,2019,0.0221,0,0.045,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
550,Esfenvalerate,403M01538_2017,403M01538,49043,5/25/2017,integrated,sediment,1,1,Pyrethroids_Water GCMS-SIM,Total,ug/g dw,-88,ND,0.00085,0.00085,1,DF,"M-02, ""None"" 01/Jan/1950 00:00",WKL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M01538,403,Santa Clara,Ventura,Agricultural,34.41199,-118.83067,TRUE,403M01538_2017-05-25,2017,0.00356,0,0.239,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
551,Esfenvalerate,403M05795_2017,403M05795,49772,6/5/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00028,9.00E-04,1,None,,PEL,NA,SMC,6/11/2018 15:22,TRUE,NA,403M05795,403,Santa Clara,Los Angeles,Open,34.60898,-118.77961,TRUE,403M05795_2017-06-05,2017,0.0472,0,0.019,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
552,Esfenvalerate,403M05832_2019,403M05832,129526,6/27/2019,grab,sediment,1,1,EPA 8270D_NCI,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,SMC_LACFCD_2019,SMC,1/17/2020 21:17,FALSE,NA,403M05832,403,Santa Clara,Los Angeles,Open,34.54997,-118.50855,TRUE,403M05832_2019-06-27,2019,0.0561,0,0.009,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
553,Esfenvalerate,404S44210_2013,404S44210,67753,6/20/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00099,0.00379,5,"D,PJM",NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S44210,404,Santa Monica Bay,Los Angeles,Urban,34.14301,-118.75779,TRUE,404S44210_2013-06-20,2013,0.0743,0,0.051,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
554,Esfenvalerate,404S44532_2013,404S44532,67807,6/4/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,7.40E-05,0.000283,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S44532,404,Santa Monica Bay,Los Angeles,Open,34.12682,-118.79617,TRUE,404S44532_2013-06-04,2013,0.0462,0,0.006,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
555,Esfenvalerate,404S45622_2013,404S45622,67913,6/3/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,4.00E-05,0.000152,1,None,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S45622,404,Santa Monica Bay,Los Angeles,Open,34.06149,-118.58534,TRUE,404S45622_2013-06-03,2013,0.0415,0,0.004,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
556,Esfenvalerate,404S45745_2013,404S45745,104838,6/18/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000344,0.00132,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S45745,404,Santa Monica Bay,Los Angeles,Open,34.05902,-118.9339,TRUE,404S45745_2013-06-18,2013,0.1201,0,0.011,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
557,Esfenvalerate,404S48200_2013,404S48200,104892,6/18/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000432,0.00166,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,404S48200,404,Santa Monica Bay,Los Angeles,Open,34.07772,-118.92395,TRUE,404S48200_2013-06-18,2013,0.1368,0,0.012,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
558,Esfenvalerate,405CE0280_2017,405CE0280,130035,7/19/2017,grab,sediment,1,1,EPA 8270C,Total,ug/g dw,-88,ND,0.00028,9.00E-04,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,405CE0280,405,San Gabriel,Los Angeles,Open,34.23041,-117.74981,TRUE,405CE0280_2017-07-19,2017,0.0041,0,0.22,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
559,Esfenvalerate,405CE0280_2018,405CE0280,130099,7/2/2018,grab,sediment,1,1,EPA 8270D,Total,ug/g dw,-88,ND,0.00025,5.00E-04,1,None,,PEL,NA,SMC,4/29/2020 9:23,FALSE,NA,405CE0280,405,San Gabriel,Los Angeles,Open,34.23041,-117.74981,TRUE,405CE0280_2018-07-02,2018,0.0012,0,0.417,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
560,Esfenvalerate,403S06283_2012,403S06283,62184,6/13/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000294,0.00113,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06283,403,Santa Clara,Ventura,Open,34.69386,-118.86079,TRUE,403S06283_2012-06-13,2012,0.0159,0,0.071,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
561,Esfenvalerate,403S06315_2012,403S06315,62223,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000166,0.000635,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06315,403,Santa Clara,Ventura,Open,34.59223,-119.31033,TRUE,403S06315_2012-06-27,2012,0.0411,0,0.015,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
562,Esfenvalerate,403S06660_2012,403S06660,99292,6/14/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.00017,0.00065,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S06660,403,Santa Clara,Ventura,Agricultural,34.42963,-118.92373,TRUE,403S06660_2012-06-14,2012,0.0151,0,0.043,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
563,Esfenvalerate,403S07024_2012,403S07024,99389,6/13/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000221,0.00085,1,"H,PJM",NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S07024,403,Santa Clara,Los Angeles,Open,34.6092,-118.75771,TRUE,403S07024_2012-06-13,2012,0.0576,0,0.015,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
564,Esfenvalerate,403S07227_2012,403S07227,99428,6/27/2012,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000173,0.000664,1,None,NA,DFG-WPCL,RWB4_SMC_2012,SWAMP,8/9/2014 0:00,TRUE,NA,403S07227,403,Santa Clara,Ventura,Open,34.56208,-119.16664,TRUE,403S07227_2012-06-27,2012,0.0124,0,0.054,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
565,Esfenvalerate,403S16332_2013,403S16332,99563,6/26/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000167,0.000639,1,PJM,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16332,403,Santa Clara,Ventura,Open,34.5317,-118.75812,TRUE,403S16332_2013-06-26,2013,0.0446,0,0.014,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
566,Esfenvalerate,403S16493_2013,403S16493,99597,6/24/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000157,6.00E-04,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16493,403,Santa Clara,Ventura,Open,34.6867,-118.84546,TRUE,403S16493_2013-06-24,2013,0.0077,0,0.078,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
567,Esfenvalerate,403S16978_2013,403S16978,62630,6/26/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000254,0.000975,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S16978,403,Santa Clara,Ventura,Open,34.42319,-118.76771,TRUE,403S16978_2013-06-26,2013,0.0286,0,0.034,PYR,0.055,0.55,Unlikely_ND,GoodRL,0,0,6
568,Esfenvalerate,403S18093_2013,403S18093,62717,6/24/2013,integrated,sediment,1,1,WPCL SOP 67,Total,ug/g dw,-88,ND,0.000268,0.00103,1,PG,NA,DFG-WPCL,RWB4_SMC_2013,SWAMP,4/7/2016 0:00,TRUE,NA,403S18093,403,Santa Clara,Ventura,Open,34.69441,-118.85658,TRUE,403S18093_2013-06-24,2013,0.0094,0,0.11,PYR,0.055,0.55,Possible or Unlikely,Poor RL,0,0,4
